tweet_id	link	retweets
752807376600825856	https://t.co/CT6BY9mkWC	19916717:752812299031838720 392247587:752811057450803201 50844248:752807774669668352
751436564937400321	https://t.co/j4ZsRuyUnd	4203770309:752212361797304321
751423562439921664	https://t.co/N7EhfCyEZi	356374205:751546998663290885 1891481316:751460322477764608 2425935877:751425290405023744
750349443883470848	https://t.co/jebkRprDWS	2425935877:750368978833330176 2588950618:750359504429150208 394858581:750350438617128960
749995918011699200	https://t.co/ELSMfuJqGZ	3801294579:749996543156060161
748849640448090112	https://t.co/CT6BY9mkWC	1979454584:748941004628234240 19916717:748873938839691265 30051646:748860588848189440
748799667559731200	https://t.co/GKrXk3Y6Wf	30051646:748815327052439552 198189382:748802661206536192 22071865:748800130745114624
743460912372285440	https://t.co/1T90Rbhr45	34349003:744123497866207232 14509057:743921686047784960 546427199:743620856463515651 343844802:743593657656184832 812581201:743593366928003072 1275394596:743476854108086273 80716300:743476488230445057 20156427:743475525369348096
743002324226936833	https://t.co/j4ZsRuQvLN	3314619854:743469938480807936 35190264:743007611239444480
742325339066634241	https://t.co/j4ZsRuQvLN	1898314200:742708500019707904 30051646:742380866396127232
738671697411203072	https://t.co/dcqMW6jfsZ	2916932878:738935031289237504 3535962197:738673844072906752 70648988:738673355994374145
735934388622532609	https://t.co/O	
735438588314320896	https://t.co/u8JHQkTcH6	
734121264294420480	https://t.co/evlwcy7Nq4	19728954:734494693644455940 573544918:734165606656839681 4011504322:734146011795456001
734001312812130306	https://t.co/aTYI0Fte6F	522229941:735224090194284544 161995912:734009402953478144 323567253:734002392446816257 921259722:734001692329545728
733792172802072576	https://t.co/xmG03wZ8F7	259244074:733910716227411969
