tweet_id	link	retweets
753302992166776832	https://t.co/QDBrSfUgcQ	1054032210:753311275883659264
753261208942309379	https://t.co/aNsznbAFGT	
753255348144861185	https://t.co/adH0Oqia9Y	
753220210765824000	https://t.co/GpKhT7z32g	1054032210:753220785251098624
753190587302604801	https://t.co/1LtOHnV6Bp	112778185:753194453784006656 1054032210:753193826622115840 232329613:753190732429717504
753031974684680192	https://t.co/QDBrSfUgcQ	
753030046852452352	https://t.co/QDBrSfUgcQ	1183100575:753038743766982657 34760163:753031974684680192 472241739:753030976092209154
753027363202629632	https://t.co/X5Upl6jXTR	133039907:753073506435211264 149396074:753039799481536512 3276843283:753030669287067648 104654949:753029627325603841 624858090:753028097105076224
752964333093675012	https://t.co/glB50U7uWj	
752960645671321600	https://t.co/cCtdPll4Ft	
752936299510767616	https://t.co/THwlusTnwU	1054032210:752936530482790401
752935454618550273	https://t.co/THwlusTnwU	
752827493334282241	https://t.co/vrSXOajM18	43578674:752878645027414016 1183100575:752853864202678272 2955777015:752843263720189952 2366078351:752841317567258625 187060318:752838436717944836 25120449:752834065410109440 977543467:752829948063277056 160674475:752827967303057408
752819629819621376	https://t.co/EdyD1PSkHR	
752816989089984512	https://t.co/2NsJSdsP3y	
