tweet_id	link	retweets
752903479392280576	https://t.co/N4dJavcekk	180082277:753009317276688384 697490172158447616:752904602043846657
752592125938675716	https://t.co/4ISm0qV6pw	701919237854507008:752610001923952640 768044060:752606020883492865 697490172158447616:752596554255626240 2397356460:752594983304122368 572265295:752592319040282625
751469837541445632	https://t.co/hVjPBRCQAA	180082277:751566363152551936 269402844:751530458677125120 631554446:751494150743285760 598527092:751487589094268928 768044060:751479798594023424 205348012:751476676249284609 131676378:751473110658887684 408154531:751472852700762112 697490172158447616:751470071596191744
751426846311329793	https://t.co/gkjEyrAGld	105080954:752506446529507328 180082277:751564888837849088 598527092:751500220362420224 4811340372:751487244515418112 768044060:751479849777147904 2923079655:751453835080572928 1143174638:751441680365023233 967151161:751438704581808129 631554446:751433500482469888 29599078:751427977624162304 131676378:751427100964302848
749316035170349056	https://t.co/YsUKeTLjar	748049254296489984:750542459692802049 750489879658762241:750492387219243008 1684704224:749318726097342465
749038024600657920	https://t.co/ZsDGIRF6vt	2558376388:749056756655927297 1684704224:749047498644156417
747465589384347649	https://t.co/2e5L9B7yUy	2197609748:747545670840528897 3633048379:747485936359899136 572265295:747469127606927360
745719280784683008	https://t.co/WpUH91QWFh	180082277:745981055019139074
745705639586893825	https://t.co/6FIoK0e64q	4561866168:752567077630726144 180082277:745980060990062596
745388638595252224	https://t.co/vuGEkzONAs	703987812199227392:745569713120514048 180082277:745389111020752896
743878928662618112	https://t.co/z8m3HrzaPY	96271665:744956673614217217 701919237854507008:743929076054818816 3633048379:743916240813494272 697490172158447616:743879807809708032 131676378:743879000641024000
743813912190038016	https://t.co/ppv9Xkyqzu	4686470358:752514190414262277 1547097186:748756511183155200 2590680918:745047161327390720 723248092871454720:744369197027721216 2197609748:744034127687614464 3970369993:743944006086758401 180082277:743943536899350528 701919237854507008:743929698288177152 2940184806:743911593767895040 490692916:743908512959455233 2958977338:743879282502549505 631554446:743825495721119744 439968705:743817475683401728 481348901:743816713104396288 2729528613:743816563233525760 1684704224:743815044287193089
741385496580890626	https://t.co/qUtvpwvRJO	4686470358:752514263583907841 3633481934:743635330968936448 967151161:741390462242676736 2397356460:741389669519134720
741293588730941440	https://t.co/nc6IVM3kzu	4561866168:752567186925821955
740239935924375558	https://t.co/PsoGgt2GAS	131676378:740240107555299328
740018868660240386	https://t.co/Z2yA5Ykq6Q	4561866168:741016008979320832 2940184806:740342020883894272 967151161:740127819389362176 2197609748:740058240684335104 124305910:740024655541587968 249476777:740023940895113217 738013894338347014:740022108747661312
739849905951281152	https://t.co/qCqXSjl42D	3364462151:739937039706120192 4713599028:739857254619480064
739833801585528833	https://t.co/Gt6YvEQ4J5	598527092:739922880155131906 131676378:739834249021263872
738055769438838784	https://t.co/3YoUmFYWFr	4571137485:739244341575684097 345679458:739161041737814016 768044060:738088692581945344 697490172158447616:738064418781548544 131676378:738057955170340865
737964478147395584	https://t.co/3kGXfRRgWn	3896029514:738439126559510529 180082277:738142895257964544 2940184806:738133895778947075 131676378:737970134896115716 2397356460:737964755546034177
