tweet_id	link	retweets
752281054812209152	https://t.co/7MzWlR0ssD	964353505:753006726291550212 506126269:752858186261028864 290967782:752375965926522880 916119710:752366876739514368 2696726760:752308947827191808 2390117328:752285102319603712 1979176831:752284870366277632 568368464:752282127366926336
751075185755824128	https://t.co/sySTO3Cbbd	825630294:751123009579081730 931250203:751077535828496386
750788042307305472	https://t.co/Ab2lwFjPbJ	
749590427507056641	https://t.co/ADL980g2wG	20728133:751342987494432769 2518049323:750453747147497472 287246786:750372915355455489 2688535550:750086084369850368 39798600:749756992709943296 2309056532:749723733737234433 372356719:749714414153052160 217855406:749688694047727616 18490911:749677805294596096 3012426298:749623982324875265 26959198:749599587728449536
748678255570481153	https://t.co/j7nRm0Wmtn	372356719:749067727210369024 32752034:748885978782142464
745642973057196032	https://t.co/e9Enftf4e3	532520904:748741115939921920 29617988:747230201105395713 2798447635:746449246635823104 391943189:746269559485775872 43282781:746146277646270464 430643709:746115686464815105 187071477:746114587808804864 39798600:746083683254288385 4836518153:746082003104202753 372356719:746049288522858496 351475343:746023029944295424 2410331838:745884239275655168 35014671:745864496737062912 278922657:745859686595985408 26858261:745829036811755522 52659564:745818369568317441 23999500:745808056156590080 530806169:745777620478992384 1260693930:745752773300461568 916119710:745697968011911168
