tweet_id	link	retweets
741992701558546433	https://t.co/XfgaLLJSfg	
740227822011056129	https://t.co/A79mOMwDUa	
739480681865043969	https://t.co/Mt4KmG95t8	
739196175090212864	https://t.co/Z2rJ8NDOzv	
738843201012830208	https://t.co/z6S6o4RToL	
737354386200924160	https://t.co/W1eR6nWds2	
735431192036540416	https://t.co/NjnVO7NHMP	
734777792806543361	https://t.co/rCgspaRXim	
732348681244942337	https://t.co/QnU03ZQACb	
732273273820450816	https://t.co/BIuKTDoiVj	
728601870436995074	https://t.co/QnU03ZQACb	
728308715292532737	https://t.co/DJKNFjxua3	
727654714536394752	https://t.co/jhKxJSEMdS	
726846014087270400	https://t.co/XgzlADCtyh	
697100134316769280	https://t.co/hBKn01dtuT	
695434371088527361	https://t.co/x3mVx2qeUU	
692981955252592641	https://t.co/YivudFLjJS	
692524703420907522	https://t.co/TpYMIknaXl	
691707429638156288	https://t.co/U1zRsiqKUK	365028925:691783538564276224
