tweet_id	link	retweets
399363536951857152	https://t.co/9TkAQkmXlC	
280866738780913665	http://t.co/DRkVOPFg	
280088846279004161	http://t.co/Y0vdedER	
278910325548535808	http://t.co/wYVM9W6T	
276821128691990528	http://t.co/6nJjqDNs	
248903987619823616	http://t.co/TSc8t4xd	
248576905362673664	https://t.co/I7z6xV	
236280696975532032	http://t.co/QwrZ5MTe	
220667983649968129	http://t.co/rzAfbOSZ	
215709874934386688	http://t.co/59hCvzbw	
206903075959603200	http://t.co/1KtjBgoI	54931062:206904703471194112
169440198822858753	http://t.co/nl4dEdLk	
169439176880689154	http://t.co/TcLXSREZ	
168843733134090241	http://t.co/Zt6flsBS	54931062:168947464823513088
166682607747207168	http://t.co/MIKWqcJM	
166312489489928192	http://t.co/hVS5aEGg	
