tweet_id	link	retweets
753295081252065281	https://t.co/KalbBjEEdZ	536524222:753438597978558465 560094500:753363994690281472 186330235:753360245657853952 2400540596:753344239577083906 180621128:753343744175316992 2910938458:753343575191093249 611812894:753335208405929984 125132153:753330633947148288 2451636924:753330445157150720 2652464719:753328360390926336 2256995347:753322029726695424 3304039708:753306621967728640 2928137927:753302809429155840 2527697218:753302412346155012 3884374756:753301983063371780 1472697445:753301725025603584 509049378:753298938694737920
753244588983197698	https://t.co/KalbBjEEdZ	1472118618:753512966679592960 500024685:753388874198495232 134909913:753382489062674432 706172995891556356:753378721504038912 3344286659:753377781162053632 176786913:753364944029179905 180621128:753360371214196736 3317102815:753359414833414144 1371204523:753356924779892737 266909753:753352308696551424 742202177314115584:753343106141986816 83509367:753329531746779136 183427047:753323826520260609 750692917:753313281176055808 1387546207:753307428729552896 396050010:753300611400134657
752283884923064321	https://t.co/7ejlArtlBG	
751500454282948608	https://t.co/2L8b6lnOpH	2522065109:751840589293842436 749492712823545857:751724371740327936 298955143:751683199219044353 707932425788256256:751630649988177924 519993589:751564787230904321 4671057038:751545426084368384 139551683:751524469882007552 748138030456659970:751517978395422720 538548380:751511462259064833 2328011665:751505925152792576 72543295:751502715218432000 159300763:751502229199355904 1535679930:751500630913671168
751472200067194880	https://t.co	
751471384728076288	https://t.co/YN8agx4Nh6	
751210649431207937	https://t.co/5H8EhY21hB	747994511037468672:753453683229110272 382223541:753078046698115073 143590715:751925844537446400 707932425788256256:751814608378298368 4253410953:751749590190284800 2748191805:751492190585565184 3367711066:751460711197532160 38873568:751442886852423682 1205151415:751372925907894272 729040261620207616:751290536649039872 3012776323:751272670642053120 2204263018:751259311888666628 478088918:751258781971996672 928849824:751254220897030145 149688524:751248049846890496 2451636924:751245765448794112 731510846023557120:751241622076006400 170098526:751240817734348801 1157925854:751239287778140161 560094500:751235352581459968
