tweet_id	link	retweets
753319929252814848	https://t.co/oJbam4Fy0N	615288440:753429581084909568 1589762473:753417791550681088 3186404244:753403206957268993 865040136:753399599306379265 582221282:753387821390409728 716393531254968320:753377563536306176 2378141257:753368516636442624 527923447:753357131550560257 1023160501:753357084956078080 3230272368:753349790377713665 3139445869:753338658468442112 4730720238:753336839109353472 4923686224:753334467251568640 267900047:753331525756784640 1021177466:753329371415392256 2860469595:753329294378672128 739164864636030977:753328910381658114
753318377167450112	https://t.co/Nkc99fHEJY	2622015717:753380598505435136 3300713686:753344624056500225 2953090182:753334113558343680 77336475:753328874470121472 588755645:753324235104198656 3079156063:753323912625135616 1061611770:753323085399400448 3042024271:753321144808251392 3132681004:753319659311603712 2720668146:753319435272937472 3042879904:753319294629535744 4558766681:753319028073070592 375444163:753318821885194241 2914230230:753318602065924096 189959338:753318566305214464 952866793:753318505269694464 185462563:753318477071519745 64533948:753318439612219392 852903084:753318434633416704
753311244732563456	https://t.co/BRF5k8Prf4	743612642359672832:753419685673263104 1729986812:753406159390961665 420722750:753384922820345856 4249701140:753377272720072704 2297289769:753374908273483776 735903326:753374472040747008 2729683643:753374437605568512 1089696307:753365061704364032 4840324225:753360976007671808 1544442716:753360347218710528 727313572947202048:753349666809479168 1910024347:753345916254449664 503197381:753342024993140736 299381944:753341111364714496 595687166:753340069058973696 953604205:753338352615686144 3094380255:753337045582540800
753307736260173824	https://t.co/GFwaXkDca0	2963162320:753394651340509184 2378141257:753318574928736256 579855919:753314963272400896 774511879:753309391915474944 151894508:753309351381794816 4558766681:753309196700028928 4138188254:753308721409818624 921883650:753308548386258944 952866793:753308131560611840 592311039:753307934818381824 748724620560371713:753307914518073344 3225095853:753307905957429250 514213329:753307862240296960 64533948:753307860826816512 3078473365:753307837703610369 753591445:753307833471410176 3132681004:753307794376429568 2272226820:753307789162754048 737391508777803776:753307780665270273
753265277614301184	https://t.co/i8SOytkZOD	1460894180:753441770747355136 630086373:753440823157620736 1685161111:753440722246787073 285180867:753416842664869892 602026524:753404450887311361 56775512:753399553429217280 3250203348:753392273698717696 3384793353:753391966243659777 4870958782:753385901980614656 2870940700:753384392769298432 4737514662:753361225057116160 4840324225:753361026200895488 1544442716:753360398011752448 22504657:753350261859581952 503197381:753341534859300864 2229056054:753334016418443267 319959296:753324975000526848 528080932:753319372882575364
753238931131490305	https://t.co/MEhm0EdZjV	
753234735883751424	https://t.co/fobKkYEUei	753591445:753304159504306176 4069014079:753285491177336832 952866793:753270588899110912 1093539001:753251866708807681 51268237:753247678809645056 883287438:753241793605562368 24540903:753241681126797312 2799120450:753240652247207936 554668593:753236814186545152 15642404:753236166527295489 386186538:753236155622096896 395580341:753236066551885824 622629974:753236032133353472 2396910744:753236023417659393 4558766681:753235930970980352 4909477761:753235688728977408 151894508:753235512316526593 748602738859077632:753235385019342849
753220572834824192	https://t.co/dBSrRwFoQU	521856985:753367966989873156 269746040:753319154267160578 2664904999:753301916709326848 1242783258:753297901237841920 3187378483:753297087383629824 305284872:753295319635415040 2997032421:753285859189719040 2542108393:753285751098466304 2357315467:753275326709379072 2214430405:753274708750061569 3018963728:753267244478533632 2168733780:753265549728034816 2291444210:753264426908655616 92151100:753261082601336832 549714535:753258231741288449 1569343962:753258079639265281 2737840882:753254107725631488 2391425058:753254090432405504 3192774392:753253300808540160 2810471320:753250809777971200
753023134027096064	https://t.co/CxB0VI68lA	
752973221201317888	https://t.co/yJ2sbrIY8J	561164548:753504476955287553 3270291816:753451990185709569 1355620830:753451579865522180 889960532:753446233423933440 1579496035:753406594650517504 4840324225:753361106102386689 498947628:753344566334484481 719260056877805568:753334283746500608 2948379099:753323583250792448 25348260:753323463679631360 1108148269:753314151611727872 3018963728:753313159088398336 2957324182:753309536979652608 3972616640:753305375537963009 3029138854:753303723695181824 1507951046:753295068283285504 226021083:753287483341828096 154806857:753283504964767744 416342442:753282869808668672 40190656:753279600407511040
752664907397603328	https://t.co/zz5vVdVTQ0	4840324225:753361157482618881 3018963728:753313206370787328 1910024347:753268639839780864 2549333671:753241610385694720 3363625647:753219433351356417 540986140:753131914266107908 719335858952753153:753100223262629888 342257537:753086089355722752 36025987:753012262437281792 1056995167:752980710802223104 67220686:752974482319351808 612474385:752965819479437312 827190584:752914111634235392 748602738859077632:752903907211300864 375104561:752894608154124289 3515081535:752891251477716992 417492278:752890523615191041 3348551032:752826792222810112 4848502034:752811534976323584
752662825336762368	https://t.co/e1SCfiOmsS	
752517756466135041	https://t.co/yLdMxdT2fc	4840324225:753361191099969536 2346234263:752910453227950081 2161750092:752588202708389888 753591445:752585257358995456 2799120450:752579615189639168 827190584:752576664140472321 449959049:752573017142792192 1582146894:752558544738656256 67216317:752528397130141696 172819414:752527515927937024 2378141257:752526585517862913 2307899300:752526114044538880 828543427:752525043255668736 2581021920:752524957129650176 93272308:752523622237872128
752514597735768064	https://t.co/APga3GkXsX	2346234263:752910556667883520 740671982342049792:752832505955221505 2619731118:752738081262800896 440316147:752724200549408768 449891913:752601419979554816 728761334721085441:752599826324287488 2161750092:752588244764602368 753591445:752585446744465408 749047355933020160:752582408898088960 1460850618:752579959739166720 2799120450:752579584239869957 2985014228:752576970240643074 827190584:752576697657135104 852903084:752572202654937088 1348567454:752564087645609984 1371459379:752560796035457025 1618765567:752560181536448512
752328821962117120	https://t.co/voMiKzzUEs	1317626220:752673163884965888 2779490192:752630776349491201 47432745:752611604223582208 269746040:752594570442108930 827190584:752576729617752065 346279340:752538394698350592 291744158:752461617913270272 2953090182:752447057982435330 622629974:752446289263075328 735538728404455424:752433068200296448 3997872805:752375880408666112 65725114:752372245650178048 621306611:752360182588514304 2456193444:752354685873455104 2870940700:752352944641703936 337111324:752350646402252801 719000502130704385:752349778525102080 903840949:752348769010741249 3139445869:752348726614564864 1348567454:752348547031314432
