tweet_id	link	retweets
753514896600424448	https://t.co/rwKMZNpHbD	3235665519:753518111832285184 1443773186:753515347718840320
753496016746221568	https://t.co/XmVsscPPZF	2210535625:753525488316973056 16484281:753520638149660672 1525164097:753514831869833217 2521905875:753508320779067392 95253098:753504928119783424 177584634:753503633921155072 175445841:753499228194865152 1133108491:753498372879683584 28839877:753498072047550464 120653256:753496117531279360
753479156160081920	https://t.co/3YTxyBy53G	705505222:753502486791593984 138543960:753492425663021056 71342373:753492239121321984 239856520:753482509019676672 396004829:753479771380678656
753334840301412352	https://t.co/rwKMZNHiAd	968197410:753335731486162944
753326463500316673	https://t.co/796ueuZyFv	703571204175745024:753473780052332545 3312010803:753447085177987072 474148992:753390816475877376 4076260156:753359865389674497 2786961394:753338201658519553 3195462221:753337248184201220 121490261:753334715059404800 2495108613:753334563850612739 168501562:753328712364527616 47986856:753327843107540993 90643292:753327675196993537
753322467293134849	https://t.co/xaHC1A6MTb	365551379:753341743253360641 71521660:753341539099738112 3244654678:753328719146647552 90643292:753327999689355264
753321110624735232	https://t.co/jSW89kDaRg	
753317932810330113	https://t.co/JZpKTDRHdV	4300258812:753318564753448960
753310760420409344	https://t.co/y3jygQpj3E	1426635552:753313393889513472 1172481925:753311564799811585 516745000:753310855622787072
753309161702711296	https://t.co/SNLEmnBf3x	
753306448986202112	https://t.co/KyHLP59mfH	174960396:753310400922411012 2777760592:753308102359941120
753303407335772160	https://t.co/bBx90TJACQ	
753301592930213888	https://t.co/wXtl6wEU9V	1379152494:753450845916626944 4076260156:753348538550128640
753298159896584192	https://t.co/xJrJZAaBWg	955085400:753298423453999104
753295890249617409	https://t.co/l5P	
753292403981901824	https://t.co/zXdUt0klJw	
753290656651575296	https://t.co/6WP	
