tweet_id	link	retweets
345222437178310657	http://t.co/OUNdcAEb0j	385571432:348933180281200640 87141165:345229692430843904
344805507489476608	http://t.co/0flqRhEo6d	36171100:344846950857834498 175031289:344835243884294144 177503924:344822368440549376 200861140:344817370612768768 506980633:344808208554143744 129746716:344807941725106176 31563356:344805786477801474
344788759730077696	http://t.co/RnDqIHLNDu	
344537639032086528	http://t.co/jfcGJdSTKn	507835577:344702004234432512 200861140:344573821161971712 624704350:344569933734219776 408766602:344569734760636419 268892037:344538595656339457
343745481173778432	https://t.co/Fxu4Y9zZSH	
343363595821776896	http://t.co/7bUsHZZkZd	
342341868006281216	http://t.co/AF38UGiRNa	
341972081459732480	http://t.co/gEF9xx	
341948788883202048	http://t.co/6LDq0QotpB	
341891804544778241	https://t.co/aSCXU4dUPV	
341847826193596416	http://t.co/G4ijX1GisE	
341688101065863168	http://t.co/Il7osesv8g	
341687829874749440	https://t.co/9DAeuBsRvB	
341558835699384320	http://t.co/LpZCYRD5DK	
