tweet_id	link	retweets
738141421929013249	https://t.co/ux1ml7vF3U	3154278324:752941626977161216 60729845:738141470591356928
734458369558360065	https://t.co/KIHfqmEcwJ	
734458300809531392	https://t.co/uhAoqCTSum	
734458098358865920	https://t.co/VBd8lVEnho	210144019:740215891451744257 60729845:734514732632137728 451452955:734458372532015108
734457842413998080	https://t.co/Du5Z8Ko01S	
734420842868813827	https://t.co/BEIZSkQyRK	3154278324:750986182683611136 60729845:734449056886362112
734418133163905024	https://t.co/7eZz4Ypc7n	60729845:734449016495321088
734417472980439043	https://t.co/4J2jlUe296	60729845:734448994793836544
734415544707915777	https://t.co/nhDPdwiGcw	60729845:734448976926101504
734252774712578048	https://t.co/Vfj3fyDPGi	60729845:734448961126162432 2166531623:734407499558858752 702099120899670016:734256562647224320
731882985352536065	https://t.co/kgzZAuDAik	60729845:734448946970497025
731882798026493953	https://t.co/SETn8AGGkX	60729845:734448933192114176
731186020629221376	https://t.co/NpKPae7SIs	60729845:734448913621635077
731185903562035200	https://t.co/NpKPae7SIs	60729845:734448896131244033
727623948226199552	https://t.co/dO78VBeeWf	
726803598055723008	https://t.co/zCQ3F5e0kw	438169187:749850702734909440 3154278324:737876497596350465 319172340:732662428337602561
726803444812623873	https://t.co/6R0HFW4f4E	
726101920516026368	https://t.co/UGpPQeEycE	580278300:726181861052010496 2739025139:726117767049408512 760544600:726102759225856001 60729845:726102247608823810
726100906824089600	https://t.co/HR3Das3jBV	60729845:726102223558598656
725706817628676096	https://t.co/ipF21DwJQu	438169187:749850784251187200 3154278324:737876527413612548 244673228:725707109602451460
725705024622485504	https://t.co/OmLs7UYRwI	60729845:725705159758757888
725704853482131456	https://t.co/oYhL2GtWQ3	3154278324:730226658913869824 60729845:725705136237064192
724665513083850752	https://t.co/7VMQJl90TJ	60729845:724667200603348992
724665172955148288	https://t.co/Vz7elhXU78	539581686:724666983472484352 60729845:724665250092556292
724642598560927744	https://t.co/61kkOUdZot	438169187:749851061033299968 2157076812:724654238962311168 60729845:724651931508072454
724642417371131905	https://t.co/BjRmqRfkBD	2157076812:724654620014874624 60729845:724651915385135105
724642246654595074	https://t.co/zBUB9jpWRS	60729845:724651914965725184
724641580376854529	https://t.co/mwfTIvHDh9	3154278324:737876560053719040 304512765:724674012199133184 60729845:724651878659854337
724641104071680000	https://t.co/tkvY8Oae6T	3154278324:730226704514322434 60729845:724651877472866304
724637523113304064	https://t.co/S5bPTKIdyE	60729845:724651781532323840
724338792950337537	https://t.co/U7iXGCrd18	60729845:724357941747429376
724336313214877697	https://t.co/9gTrrrYp0F	60729845:724357905378623491
724334917807685632	https://t.co/O8Ps5ahnXp	60729845:724357904762048513
723584879099781125	https://t.co/hELiEX3evs	60729845:723587627589365760
723584656499724288	https://t.co/YKBos09OXZ	60729845:723587627157352448
723209502657486848	https://t.co/HnYQ2GNchj	3154278324:724310146676039680 3248278928:723210946076778496 491317479:723209658974916609
723202261225226240	https://t.co/EHP7LX57v3	2752863528:725576084675158016 562275812:723293500746276864
723199951044386816	https://t.co/49R9Gg80tj	27280715:723224445477871616 177456469:723201271667154948
722417709103869952	https://t.co/wnCYZ80Um2	3154278324:724310175247683584 60729845:722421560091549696
721690748907831298	https://t.co/w7a86fWuEZ	
721444635000905728	https://t.co/XLH1DsyNc7	3154278324:737876619348615169 715372716212092929:721446779737153536 60729845:721445672403214337
721442572498006016	https://t.co/KNl35yCNp8	60729845:721445606384869380
721441946108039168	https://t.co/YfrNhJnVtk	175632683:721454227860533248 60729845:721445504530399232
721441909403738112	https://t.co/BIO6B8cur0	60729845:721445499568549888
721440366705143808	https://t.co/WHnRq48cff	60729845:721441524358119425
714910337141760000	https://t.co/pBSe8PN7kQ	60729845:714912441226776576
714909587556712448	https://t.co/8c6TFUPY8f	60729845:714912425632399360
714906649618722819	https://t.co/FDCmnbVJoH	60729845:714912384066826240
714906639384637440	https://t.co/FDCmnbVJoH	60729845:714912373597835264
714905464702689281	https://t.co/1kE3WhH0lD	60729845:714905725412229120
714543829085462528	https://t.co/Dy4hZFoD7b	60729845:714544028809711617
