tweet_id	link	retweets
747897370252292096	https://t.co/qI30yI1nUj	426903572:747926351319965696
747882267654098944	https://t.co/f99T4aNxYU	426903572:747885639127863296 210559870:747883524947124224 2361108396:747883434786365440
747870042616922112	https://t.co/KUzVzA7lIY	426903572:747878411851300864
747852075875328000	https://t.co/srRWXUdo1U	
747821873103314944	https://t.co/KUzVzA7lIY	
747791675020410880	https://t.co/WoX1rBoTPk	455822178:747793132742287360 24382223:747792741455773696 2361108396:747792686145470464
747778435393667072	https://t.co/3Jd9OWUNAS	
747776815222104064	https://t.co/KUzVzA7lIY	1187616354:747849981126647808 426903572:747790536963129348 569255917:747782082668167168
747776576985636864	https://t.co/KUzVzA7lIY	1187616354:747849957835681792 426903572:747790513168850944 67015546:747779936426037248 44990136:747779120768098304
747761474014220289	https://t.co/zH1qN6UDR6	1571329453:748558377878315008 426903572:747790165217775616 2853544419:747778162092838916 18031892:747778029867368448 456264711:747777810408812544 47960688:747776469426909185 23483491:747770662794723328 332393729:747770112157982721 211975974:747768312772206592 34156833:747767379497721856 238336147:747762903537881088 735755628505796608:747761970518982656 26760754:747761896216944640 2361108396:747761875451056128 22950311:747761787701977088 25846228:747761557057191936
747757941625921536	https://t.co/DYqGgcZCby	
747746371785068544	https://t.co/cQvFd4CIUF	426903572:747789988222341120 391307103:747775938155380736
747731273376993280	https://t.co/IHChsLpHz5	19553173:747995205505323008 257631497:747816702730190849 426903572:747789856676392962 25610977:747769648729337857 204578277:747761188092645376 319188258:747744336780066817 444224300:747736451698262020 22950311:747732191354978305
747550078982815752	https://t.co/4o7Qx973MJ	426903572:747555031092703232
747522879785472000	https://t.co/OYidlFioHc	319188258:747533560911896576 426903572:747529181177741312
747459717665021952	https://t.co/iBHJCfJNs3	240142018:747546844801052672 426903572:747471599620722689
747428390425235457	https://t.co/onnAzojaEi	426903572:747470014043807744
747165789984264193	https://t.co/WFlx98cbAh	245565284:747457344410292225 283157709:747450234834456576 426903572:747166594455871489
747072635452915712	https://t.co/TaVVWRecj0	426903572:747111223636992000
746832850406739968	https://t.co/gdY2i2cZbr	426903572:746855185192992769
746780004533542912	https://t.co/ZHBxoyefTs	2730628878:746782528216961024
746749810196217856	https://t.co/pqy8QLMkoP	497605354:746781750311804928 426903572:746768014943621120 245565284:746755200686317568 44990136:746751721804750848
746719612432191488	https://t.co/K2WkCYS3m8	
746696955842134016	https://t.co/SkghHMGiSL	
