tweet_id	link	retweets
745385806941069312	https://t.co/pazaj4BDQ2	
745276123798507520	https://t.co/h5TO2NyMwb	
744083949090111488	https://t.co/RwTyo1G2Oo	
743759902183546880	https://t.co/R7Tn4kiMla	
743161811361488896	https://t.co/L3PJJeELXo	391301297:743161936217530368
743157596669022208	https://t.co/35Z51IvWDE	
742427385157582856	https://t.co/i0UDEgpfT2	
741304098528632833	https://t.co/FghHnSqk00	391301297:741322435417518080
739149955538006018	https://t.co/ZUdIS4stQp	2975167297:739165084665020416
737959244507549697	https://t.co/Wy1G2SKWIf	
736842753305415680	https://t.co/	
736491107341742080	https://t.co/GWfTqDEuvd	
734991454859366400	https://t.co/tAs0I5hHVL	391301297:735041883706134528
734844105428246528	https://t.co/bG5ZlvfjqF	
734833850329780226	https://t.co/8cGfoUapT9	
734317187146625025	https://t.co/ZNuVgMK7XZ	
734070247246942209	https://t.co/5hCUCMOPiC	
733989572338667520	https://t.co/ZT31Qs6lMB	391301297:733990082068250624
733699080724090880	https://t.co/DrvwvqjYDx	
733673764429418496	https://t.co/LtHZw0BIqU	713139887915008000:733947882747920384 391301297:733682816681152512
733340043339833344	https://t.co/hX9PiOaBId	
733274328612110336	https://t.co/DNCLms5yUm	
732525568823046144	https://t.co/9POltGsiMv	391301297:732526264968445952
732375005292560385	https://t.co/fr3uTjCKfV	
731203347043225600	https://t.co/09eEKwFfOy	391301297:731204643892645888
730085594311868416	https://t.co/ZxP64WbBCC	391301297:730111754244661248
730083092942172160	https://t.co/IKhF6cbLRl	391301297:730111216165736448
729329706764488704	https://t.co/Pc6ok05ceB	391301297:729353440837636100 702689001313058817:729350148095152128
728904868375756803	https://t.co/CmAkn1R1hQ	
727944581627645952	https://t.co/b15RpSRNqf	702689001313058817:727971797380009984 3314137536:727969615704260608
727189603254460416	https://t.co/svBBDdz28B	
727189040403992580	https://t.co/UoTkKUMEW8	
726837334025617410	https://t.co/9Ss9fjSC5i	546456096:726890200811507712 391301297:726837872322600963 89079617:726837357819756544
726431564175933440	https://t.co/7xi5KZMr9i	
726095617148248068	https://t.co/DKrcSiKRbk	
726037667964686336	https://t.co/atxGd4vDfm	
724913740609671170	https://t.co/0313OyrJOu	
724573506936135680	https://t.co/lVK6fRScHF	
722745093149618177	https://t.co/kpMS71yauU	
722423101435285504	https://t.co/GacgYcXgBn	785521820:722754668607180800 34572057:722744066509815810 868640870:722451532688572416
722355449283153920	https://t.co/m39E9cO9E0	
722093518613848064	https://t.co/MWF9wSz6o1	391301297:722109735512707072
721751331862659075	https://t.co/12ssCItE2m	391301297:721756089365213184
721745256799211521	https://t.co/s4S5HJmkRw	391301297:721756058188976131
721734769441128449	https://t.co/pZVP9gkL5J	
721342713438871552	https://t.co/YUYK4RU7UB	
720644684058664960	https://t.co/hipa9JWMRq	718993686328119297:720997760871317512 847262132:720645014179725312
719929027285381120	https://t.co/Fth8a4tR0U	
719612475612794880	https://t.co/	
718518560499318784	https://t.co/xTneIM4hyG	
718194042954059776	https://t.co/BkpJx03pCu	391301297:718194790567911424
718166922135805955	https://t.co/BdjQiGLroa	391301297:718167287518359552
717501058910711808	https://t.co/l3eDavYzyg	702689001313058817:717514990786314240
717155469954007041	https://t.co/xfoe39VBCa	
714535154501488641	https://t.co/nBAU2wX6q7	
714392478028316672	https://t.co/m4VFLLSPEA	
713857379457171456	https://t.co/WHNEoRfZ6P	
713853818014998528	https://t.co/cJBbVpJpMS	
713710468746125312	https://t.co/0DFEWGUM43	
712657331797028865	https://t.co/8oWz6jU6x4	391301297:712703365579407361 304157683:712664690321522689 140427328:712657696802082816
