tweet_id	link	retweets
747851353284812800	https://t.co/g4YihgDvez	
747851323748532228	https://t.co/MkRyZ	
747851231163457536	https://t.co/i7WMomPQCc	
747558092087361536	https://t.co/Ofp3or1eKQ	129912317:747738344365367296 542671644:747579861670166528
747556177555390464	https://t.co/CMWB3niebb	1152014546:748338423858139136 1280218387:747558090883596288
747552383203303424	https://t.co/T80Ebph8Z6	409389701:747775786749431812
747531784657772544	https://t.co/POQTe7qMJe	
747457289330827264	https://t.co/K0uoZqDacn	33936481:747551546733387776 2241253228:747457517228265477
747270790505172993	https://t.co/68Gcb3H6PS	
747240066523750400	https://t.co/i7WMomPQCc	41823214:747243985106796544
747239806065909760	https://t.co/4HnJGDTnFR	
747194926186651650	https://t.co/YpcWmmxyzX	108494017:747199069127327744
747194405786947584	https://t.co/MkRyZPpJXD	33936481:747851323748532228 448130676:747202355423232000 542671644:747201863309721600 488123684:747198076922691584 2241253228:747194756065820672 123658561:747194523571392512
745788192998178816	https://t.co/pvHt8Xwpn8	4089093192:747695623667875840 713169726:746152714665623552 2274379207:746105773621673986 731590055714684928:746078989807017985 3258263035:746020995580977152 2272229747:746006902966980609 585155360:746006374266470400 3046936248:746001057642229760 1922018888:745987407770574848 3323624033:745986525368770560 4864752914:745985505339314176 714539713839894528:745985335088287744 3323751899:745984929478098944 51683998:745983331280498688 1328732263:745982749689798656 3309147564:745982719637733377 2676639935:745982475718000640 1564792430:745982422244798464 1683672271:745982399637389313 223238888:745982319312445440
745664457519529985	https://t.co/g4YihgDvez	466178830:747852156103884800 33936481:747851353284812800 542671644:745698089990774785 2241253228:745691293427310592 448130676:745689746207289344 17637680:745664902015000576 123658561:745664596640399360
745664124642689024	https://t.co/bYr7zKaxYU	115097595:745758687298461697 542671644:745698153471614976
745003469896093696	https://t.co/GFdI0lu16k	2406275358:745490960503607296 4665843972:745140516224831489 49483101:745040388117913600 1173032274:745039638377672704 17607307:745025196520767488 123658561:745017882757697540 516044191:745006756376485893 2629491137:745005669577678848 377361416:745005584617865216 2158500646:745005433765699585 248037294:745004507944255488 1663112162:745004476927475712 466638668:745003903729569793
742428493879873538	https://t.co/Lbm3sgtgBZ	
736250614825529344	https://t.co/kmVD5MtwZ6	
735489395546042368	https://t.co/qPrsinwQLu	
735489334619602944	https://t.co/KaIi7E5PuD	
734165777134288898	https://t.co/Mpc8VwWi1L	
733676432325545984	https://t.co/rhoQIx1bNz	42896134:733786799575859200 2776878382:733701871978876930
731175796853854208	https://t.co/dzIpFfUkNX	405929965:731273558664609793 4011256217:731259545297752064 1216485613:731258204945039360 242057291:731257224362872832 279796664:731254431321325571 123658561:731214507700195328 726900982827900928:731212340696350720 4296461713:731203591852163072 2908265448:731203170056179714 634738855:731202569318633472 1344668094:731202028089774080 2614312140:731201716369170436 2416852411:731201666171731968 2991170177:731201536974573569 466054579:731201444481777664 599505824:731201411871035392 313916477:731200102409342976 544716553:731199100453040128 198615585:731197791360450561
730268880745140224	https://t.co/MwvoWYr7c7	377361416:742114911103397888 194904311:732258166105198592 746427392:730709989967450112 1301888822:730438656046059520 1129263830:730429861626580992 351127201:730426933394157568 240779779:730420753598844928 116915146:730419743799316481 276772682:730419421903093762 66489456:730413423092219904 2653219684:730404920864722944 19360610:730390188661297153 534859121:730381704570015744 436603723:730373397453017088 542671644:730345097708097542 2617570340:730339446424506370 26306884:730336755694469121 106825194:730323407284383744
729043409399353344	https://t.co/Ktb8K5IYHI	
727935429937405952	https://t.co/BQ4FrfggDx	
726522204310114304	https://t.co/b8m9fV1PXO	553793692:733881388571578370 53878296:729977527674888192 623938636:728693958210146304 1343368128:726794213174681600 15999979:726695518546583552 446241456:726630167955689473 89348764:726597095508041728 10882622:726586050026467328 138537653:726574693377933312 782882089:726573497909026816 203287547:726572154062528512 45641050:726570553771970560 47580169:726570441230315520 60615910:726564347334541313 329121413:726562206901481477 22333574:726560651863298049
726098806782234624	https://t.co/fFDLJPPxJ2	
725759692350222336	https://t.co/zVsAtKc64H	17648092:725788091680706561 57530235:725781880151375873
725751375934672896	https://t.co/csDeMDfZp9	3319304423:725977807646539777 19510210:725975027590393857 2776878382:725764492047605760 123658561:725757673724088320 37223898:725755048408535040 42896134:725752586037501957 22093831:725752325583851524
725433387566112769	https://t.co/jwQdeEiLNl	37743583:725463329796444160 59850074:725451847083941889 21126394:725449584948838400 53437982:725441606854144000 2246089099:725434885037502466
