tweet_id	link	retweets
746827734760882176	https://t.co/1F17vXqd1j	
745669267383689218	https://t.co/kh6aDgiaYO	186789937:745801060824932353 2958997302:745742004848451585 3433604483:745716404368736256 64416776:745692911661027328 521405247:745691657660596226 4503130932:745683069823115266 2393274342:745673153968381953 3695326999:745670091295981569 4808822481:745669826509582337 32216809:745669547332509696
745128463703498753	https://t.co/dNWHGWQwdA	468021517:745237874182852609 421179194:745139064559407104 321046185:745128565184700416
744997563992936448	https://t.co/7XEK5iuBZL	
744996779679113216	https://t.co/XCe2rIcUvM	
744730363461656580	https://t.co/ZInJzvo9uq	
744727185399787520	https://t.co/CHj03LKIob	
744727088142266369	https://t.co/o2t8q4F9lM	
744725638704041987	https://t.co/4PpWR2QXSR	
744725528100241408	https://t.co/NsB3dqLEQe	
744682090847842304	https://t.co/mHKlbr83yn	
743667307445026816	https://t.co/522scYdOlp	462118879:744092151374544896 239113230:743784043121041410 440592789:743678377937145857 2174778655:743676691998875649 160098007:743673659286421505 1220371668:743668959283552256 855971576:743668036968689665 467992449:743667503637815296
743647398933651458	https://t.co/EEpYqXN4Fe	
742567234367676416	https://t.co/sFXujc56bO	3154219124:751622617237295104 428722579:751620264576765953 4329677653:744390202777538560 3397392199:744279832104624128 2697302081:744230459526123520 304205511:744022670312902656 286801564:743650967862841344 3022894268:743546719158177792 755638008:743522283851919360 407433253:743291370677239808 150781749:743282912246697984 127077687:743171673738850304 909482586:743078261492744192 348201069:743066686035759104 415115713:742979600242905088 1539614844:742969952685195264 325203342:742933972712357888 752720376:742929820389101568 3249777204:742917660279590912
741831680059527168	https://t.co/p8kj0FcwA4	298668706:741832781731225604
741478969636069378	https://t.co/GEfOe8qVr6	3318456084:746329709038833665 59722939:743693838951186436 1473581372:743511395686219776 493383548:742359161631952897 141396249:742256222561148928 315987923:742230349195812864 352032455:742227934178512897 2257180340:742227673674448896 886116277:742227533496602624 1945398877:742216481442668545 2358975601:742214876907479040 2398682857:742214320625352704 253442682:742213654129479680 393791227:741852198863151104 2358374474:741786537952608258
741079089356800000	https://t.co/SuBDuDr	
741028612648800257	https://t.co/kSBSYbwxQX	
739332169009500166	https://t.co/eLq3yNZpyO	388843420:739332801627987968
738996848208154630	https://t.co/9fJnNnEJEd	
738953314746826752	https://t.co/nXUwvJlPKS	701882479410413569:739248026825293824 739212921431949312:739242573735198722 716624280:739172400755924993 277282628:739040772691873792 2409787376:739017115399782400 531752300:738979796705648640 387511784:738976247833714688 371117586:738969736571035648 43252174:738968404590100481 114382324:738967953022980096 2896716108:738967010844004352 4750353012:738967008419536896 3105682409:738962481910026240 242278023:738962404311240704 2562046927:738962373369679872 123764662:738961957730930688 3319394652:738961782383869952 53804253:738961476400992257
737503367098863617	https://t.co/9wKgPkbfiS	2664499684:743614029550104577 2589812264:738997466318540800 1703382780:738997326102962176 288750533:737751969566052352 595164249:737728758241583104 311548128:737720344337735680 881186550:737720305368457222 295795649:737718875538608128 198709079:737709761131487235 286396687:737709020526436352 459894601:737708737780027392 4800355760:737708417599574016 431239887:737706789597118464 132420475:737705973003911168 220734961:737705013921751040 241256330:737704773344886784 297750431:737704708844855298 2561989309:737686462565486593 2736254376:737686176706891779
