tweet_id	link	retweets
747882675889901573	https://t.co/rJdxxNEtWO	714192983:752786658056146944 3098697343:752682457476898817 1707175759:752123043993059328 592921556:752095452695322628 4654901174:752043388803788800 301915397:751936420625936384 3105170906:751899235021254656 1607388794:751898873564717056 382809010:751898147190738944 1316714474:751893445732478977 1551448542:751881767125082112 3142732549:751879555791532033 708817763003928576:751243430035087360 482495563:750550764137963528 2324851981:750465560882712580 4756595532:749741602130628608 746760481:749686875946946561 213884720:749684475999707136
747647617845297152	https://t.co/gQY99i8pGL	2864128820:754593847984820224 534935050:754481750378684416 3229198068:754481469452455937 4093534160:754201333972860928 1518788240:754021132299333632 1877781211:752558693938556928 564138487:752558552473038853 4436709552:752265130595934208 3741891977:751921270346903552 3098854163:751812208531734528 3103692733:750637439325122560 742279455826010113:750615757407424512 3787055237:750542468052115457 750441248817713153:750511386569039873 3181331063:750454642337800192 4653394074:750239136259436544 4206012974:750174199226830849
747606433986973696	https://t.co/ZMacgwXAit	4699578794:755234474753871872 3741891977:751921351980638208 744414798444695552:750413830858113024 2952830180:750045465572352000 2683093722:749963186141470720 747428940436799488:749651283540271104 346196085:749104052311470080 456582656:748780819712315392 3164132028:748722561937137664 4676764754:748652520977817600 2425128936:748651522049732608 1874799397:748607232414089216 728249842443517952:748580358090690560 487175196:748540095200792576 3038933364:748513933128925184 4179654945:748470054782656512 747275203802075136:748361847544365056 743949901831282688:748342773816889349 3184389734:748300403909918720
747602406255525888	https://t.co/Yqpp3lZCvf	
747602389901910016	https://t.co/iCW0yx5gTa	
747602338349744128	https://t.co/qovWja8jf7	
747323718909595650	https://t.co/U0jv3iWSWb	3001022983:752593302285848576 2285785141:752304233077145601 2262336055:751844412771086336 534834799:751614163365965824 3091562216:751555831150342145 847979538:750879379920678912 1015525501:750867026328059904 2468611831:750861202184556544 701495108974174209:750762224705089541 3245441790:750557395605225473 731660503500636160:750537416360992769 2730542582:750524518796374017 3045117776:750523799733276672 694961271138082816:750426838229483521
747189707629596673	https://t.co/2UDdNWenZt	3243660966:754224204455645184 762057246:753213582930767872 83976373:752773321398292480 2311437362:752036443145379840 318132779:751986926899585024 744414798444695552:750414012559585280 2756424659:750186553536753664 2752647961:750075971999502336 538101970:749828810829205504 724071433270235136:749804805619527680 344336558:749583391658479616 725176338282225665:749025772661202945 2754433354:748472266195873792 70622862:748386899404914689 3424309579:748299605410885632 1975260866:748263304901050368
746875886742417408	https://t.co/2dVCeDigGN	3345549165:750005821929644032 344336558:749583280085856256 4180531599:749129939916652544 4863165297:749104782762061824 258886841:749075805972598784 2482590052:749042887313203200 2918233730:748979851328098304 433062067:748940388644360192 965680674:748937703832584193 2214813602:748389834251722752 2354046577:748359804838547456 70023497:748351657251987458 2180544296:748350791358918657 633583942:748350199240617984 3310365740:748350044403691520 894989990:748089254895587328 550333631:748087142560243712 2468988247:748086316353593345 2282123367:748000989370802176 3172365324:747930127711887360
746666195697471488	https://t.co/NLYJ3Pl7MJ	2764834418:746832770316537856 919639328:746668792734973952 206682940:746667848928395264 3194275708:746667030670086146
746544529684185088	https://t.co/WLlmArt51B	437489793:755177708741615616 2286856064:753172283674468352 437077682:750196134686126080 222328245:749899868747943936 3312193778:749840018013687808 481710121:749839909569998848 2317287153:749829583050911744 538101970:749828938268946433 285097495:749769486660669440 2158058024:749110386205483008 1228940736:749103860099141633 748223820125868032:748228430198628353 2967474376:748222115241824256 3108837078:747980970607812609 3629014993:747857079021404160 4903542489:747628060749402113
746525508574322688	https://t.co/z25qmUcqb7	631882885:755426333333807104 2927725416:755015324274036736 186290212:754992092212899840 967196160:754540779482193920 752808495788032009:754412226098958338 4816830917:754407125451964416 732207961574100992:754403518140805121 1635021463:754402326455132160 754313434758512640:754390686263369728 4402898233:753822414627233792 2708500421:753623141050621952 3158426604:753473688209494021 588692164:753223804374179840 4845524655:752970863528538112 702850433086316548:752969080454479873 2417761730:752960228841357313 2535104680:752914084954251264 1468380608:752913890116194304 2961056625:752898445745262592
746524254896787456	https://t.co/RbFByDTKHM	
746523700506267648	https://t.co/muk3iOrdfF	
746520710080794624	https://t.co/8gNcoIFsrw	235592267:755186244947054592 3181331063:750455466665336832 2357430234:750317613578850304 4109020934:748445587859615744 701976712892928000:748445507580682240 4311574846:747945615489908736 3047145446:747679034486710274 4914516701:747503523349336064 2856860691:747361844231282688 712111037093294080:747352346707910656 706357467240931328:747326057229885440 184105622:747284961607114752 744312481544282112:747231430946652161 3394304290:747164534813696000 4726737972:747090543155437568
