tweet_id	link	retweets
747942441626394626	https://t.co/epSA4YS2Pt	
747858486101348352	https://t.co/0xPvwLKT51	41060366:748153425032949760 1101549932:747939354199240708 2331388956:747933785992290305 360272750:747876476301647872 422177633:747865930806366212 129917668:747860364734279680 22981534:747859445653344256 1554689858:747858828717219841 3111840087:747858539926822913
747511357650591744	https://t.co/p8jDR35HLK	2356675036:748058940060033024 2374149146:747814103935115264 16132234:747676382319251456 744053255240552448:747625859624767489 2861510157:747610699543642112 1525906092:747590684165562368 34769935:747581719897735168 170861694:747579413030567937 147084268:747566007057682432 130950527:747542771804737536 128025705:747535806936420353 22981534:747512731192987649
747484381296492544	https://t.co/FSTceszSnB	2861510157:747609686032035840 63903090:747502242651987968 617619927:747495742835589120 2639493895:747493234666938368 16950069:747489020024782848 129917668:747487574160084992 2546677014:747487469700997120 437126673:747486079150866433 2416523503:747486014533414912 1641126451:747485738967543808 22040124:747485621417967618 2372731268:747485533224337409 742334835667140612:747485466170130432 36887727:747485288524570624 3311675519:747485275908079616 1864161151:747485266789732356 38477209:747485146736123904 1343188885:747484958189465601 49054245:747484703230464000
746106561982935040	https://t.co/Ju2ZqhQSqP	1234941:746748126141112322 2838283974:746621680932392960 617619927:746527571597107200 228348660:746166830775963649 1132994972:746165395510411264 22981534:746107327447695360
746093396108914689	https://t.co/zTjJJLqyVd	2838283974:746621294284681216 617619927:746527347843555328 312248392:746400794908385280 17163883:746099668078080000 17104123:746098542448500737 22981534:746093861588578304 8983922:746093599964594176
746072202861150209	https://t.co/zKzrm9hZFH	18644313:747924539380633601 418421014:746815249815343104 524474062:746748272249872384 1234941:746748181271044096 2356675036:746745259913183233 2838283974:746621443970990080 3244541065:746583694589104128 626554437:746550851280351232 41060366:746496498477600768 814256:746461919863660546 16610427:746455670338162688 290499900:746403723015000064 312248392:746400738952126465 22703139:746380171784052736 92085210:746376074905296896 104687679:746363022281580546 21641873:746343664113192960 327624071:746307457178345472 21224486:746112975589752832 20990445:746112558646460416
745727648819613696	https://t.co/Kffx5OIGVE	2356675036:746740904132632577 2838283974:746621544202309634 290499900:746403904259244034 200697773:746401950233571328 312248392:746400756836622336 22857854:746209521886859266 617619927:746074693325594625 142416401:746029590976462848 482541987:745987722171473921 45914008:745978002840948736 41060366:745972522793918464 60488255:745928687799906305 4871097593:745921977559420929 987145159:745915827979976704 731619666154512385:745913925351378944 2369897970:745892968331108352 2185409025:745886572667633664
743882074499612672	https://t.co/uusgLhPPiY	617619927:745326035420381184 30098259:743907461933867008 705920159744065538:743906101473607681 18122583:743905818362339328 77329593:743905757180006400 41060366:743904424079163392 14296053:743885711284178945 18691048:743885521504477189 526843552:743883289497210880 22981534:743882490004316161
743557755009536000	https://t.co/WEc4ZpxtVL	716778061933314051:744049824916463616 1684114243:743621602412105728
743557111892705281	https://t.co/xGbG6g5OpW	1683835315:744666038114066432 742814069749489664:744665916504342528 14705402:743640363022225408 545439828:743601542696099841 122850473:743599335724589056 381223729:743592766559518720 1132994972:743570818404212736 19669048:743560697532026880
743556234071072768	https://t.co/M6mNfAkSBc	2372731268:743615549964427264 3036867914:743575015027728385
743556057520168962	https://t.co/Zw7aqG2sHG	716778061933314051:744049847410507776 22981534:743557386108080128
743555470741278720	https://t.co/DzjWN60ODJ	1684114243:743621677699891200 128025705:743570365067182080 1525906092:743564289852637184 1132994972:743557231443009536
743554673257254913	https://t.co/4UASlQsfTh	867006156:743558851690037250
743554216870838272	https://t.co/EQOMYVt2PN	
743553784186429440	https://t.co/TySEUEWiDc	3259533973:743556053095186432 224689376:743555630506483712
743553129648533504	https://t.co/h9DDgOLf0o	
743552891974127616	https://t.co/VVQs0GVMwS	867006156:743553432754102272
743552582421884928	https://t.co/RMkGfIn4lc	2491620252:743567891870580736 194836096:743554941017460740 22981534:743553225371025408 16499261:743553167284011009 65078889:743552991102402560
743552048210161664	https://t.co/Q5na5J9C2L	3036867914:743574997315133441 22981534:743553224305741829
743551587591675904	https://t.co/PniGKE2VpL	22981534:743551845776375808
