tweet_id	link	retweets
747515142171066368	https://t.co/bOhnq74Mmo	724537546122792961:748156959224848386 29206063:747518788539551744 333615767:747516152549609472
746445488283488256	https://t.co/NFKnG0MOMu	
743663901510819841	https://t.co/NxrzZCJ1kx	
743156870198624256	https://t.co/u9GdA9qcDn	
742879632114909184	https://t.co/kaIZRlziFL	724537546122792961:748157155774083072 3246125226:743756857093697536 21639403:743069729707937793 355693761:742952466216587264 38501229:742910791385513984 732649152807469056:742901544736174080 3168058242:742895980043870208
740712151606661120	https://t.co/3LIgaAR25p	
734471931261517825	https://t.co/P1Cy5RIxuL	
733513379411697664	https://t.co/RRwCdNF8kT	3437706609:736148694752460800 3236864767:733843716801060865
733090809961013248	https://t.co/liRQE0iSod	
727225772587405312	https://t.co/ZsbINl9GBG	2831466074:730296204144181248 700650453357342722:727428268354211840 617697430:727300957164302336
723650601284829185	https://t.co/bPnbXev6Bm	700650453357342722:723703732601389056 29206063:723678510145896448 14677651:723663407593971713 319869135:723659166397558784 90951306:723654251780689921
723388164207861762	https://t.co/gVx0t72FMH	2649818546:738378835725570048 707901980895633410:725999282407374848 10253772:723393692480851968
723287650262642690	https://t.co/glnGWEFf9C	
718539774449950720	https://t.co/VK8ij0LRq8	707901980895633410:723122056573767681 3300288310:719212594440060928 700650453357342722:718552148540174336 37151857:718541744959303682
718273693638664193	https://t.co/Ck4UgLqYpa	2311266697:741043995162251266 47844349:726438095143325697 707901980895633410:723122069823586308 943132014:720365249983938560 968004847:719410570999525377 2905040933:718274158812139520
717786795417554944	https://t.co/Nc8sEII7RX	
717410894808887296	https://t.co/e20Vz7H1WX	2868860479:736882542133936129 3068720052:718086182177902592
717061997263630336	https://t.co/d6InxVgD7z	2328280188:748949594696982533 748190988129046528:748641169907683329 2868860479:736882566746144768 707901980895633410:723087572168105984 3300288310:719212613037662208 700650453357342722:718087639652388864 715635869592514560:717862317438971905 464792665:717062370342907904 3077534967:717062099332161537
