tweet_id	link	retweets
743219936223432704	https://t.co/SEkneuvBqF	
740272495006191616	https://t.co/IJ6QKc54TD	
732942361182015488	https://t.co/Wo5rsiWKHi	
731556530974302210	https://t.co/uteoVCE05X	
729725675255508996	https://t.co/a5ZdEXNumj	2720096729:729729500234321926
729396493329825794	https://t.co/muL0lAR40y	3345804929:743446304836071425 2284221296:729424820396384256
727937818463457280	https://t.co/9ZT	
725433736272220160	https://t.co/WnkW1Axl9J	
724594385715908613	https://t.co/2GLYHBzbHO	3345804929:743446352667959296
724593277253627904	https://t.co/bQvnoGpmr4	108420107:724678591783514112
723492744740614144	https://t.co/fHtqVbJErS	
722783521559986176	https://t.co/0QGqR7qcGG	
721347877323284481	https://t.co/dUVN0EhzS6	
721345381464948742	https://t.co/S3ABpw2SdG	
720639178179022848	https://t.co/lYxBejic0Q	
719964341030821888	https://t.co/6	
719866257714069506	https://t.co/Ke37jnguZN	3599468175:719870652103180288
719366951013888001	https://t.co/jpVukwWZGu	3345804929:743446527830429697
717787978756653056	https://t.co/txTcrNBLWj	
