tweet_id	link	retweets
746800917782106112	https://t.co/TOUiNiySjd	1571925474:754621994851643392 3265495321:754280221759504384 726492015085666304:753341777327915008 3035397374:752509122034081792 2994685786:751450740275765248 738397472477839361:751180290916319232 744592949787365377:751033897308258304 2778973990:750820380236013569 479946123:750654809364111360 1145473986:750395621895397377 744447248440954880:749636964194934786 551470413:749599911864303620 722102719738212353:749499913680121856 937575901:749447303514193920 446388897:749380635907727360 743469530417070080:749309591670882304 741312924250181632:749307883075080192 89275856:749307737754984450 1117034054:749288251140272128 747502295693156352:749265660241256449
746775444318453760	https://t.co/7nRii6Ct0B	1011771415:754620477398810624 3178223411:754280596629811200 3265495321:754280246396882944 726492015085666304:753341755723046912 1713191635:751183578243993600 2778973990:750820417175166977 434853283:750799676195110912 445588554:750789658301325313 2958836038:750789585207263236 359043330:750789156796792832 3095561611:750784887767068673 1365149287:750700582734790656 745131170698924033:750514514085318656 335107381:750409098710044672 864542972:750372715568197632 718378788514578433:750244571590823936 910439918:749641741406310400 255722675:749561809045258240
746773120468590592	https://t.co/	
746771678189936640	https://t.co/DOXjQ5RjGm	726492015085666304:753341855572647937 1035818178:751891552885207040 458346611:751828834908004353 882513030:751498981621071872 738397472477839361:751180340753010688 3079815749:751154890538360832 2778973990:750820435630104576 1365149287:750700608408223744 479946123:750654844172632064 15374781:750420736540446720 601075818:750274568363835392 2848083521:750004629203804160 3074386284:749823181943402497 3345841677:749793490045964289 210806606:749750598711541760
745012820689956864	https://t.co/ILbtr3x5qW	726492015085666304:753341872039403520 2778973990:750820460582019073 2689080898:750641307350073344 3399414663:750408451545821185 741312924250181632:749552118252593152 722102719738212353:749499994571431936 337802850:749481279775600640 1117034054:749288210833010688 2531562424:749188782000312320 2811497148:749129078213480448 2372203295:749062755387408384 2839023451:748988475693674496 1432906146:748984876024623104 2943976141:748741389148495872 1623226398:748577882444791808 2979381227:748438058815590400 747795693402624004:748147226623381504 4794663557:747902327340797953 712078414031818753:747590560060420096
744164844929163265	https://t.co/LhavXQr50i	
743831769716260864	https://t.co/JlhI6TEFth	726492015085666304:753341918780743680 89275856:749307831493464065 1117034054:749288194856849409 2839023451:748988512544952320 1337742186:748881294533070848 2489589234:748576762133643264 712078414031818753:747590622089977856 241628135:747419779472986112 4039243114:747040092548644864 222270352:746818787735908352 2743763505:746779635908743169 2827882090:746776365261819904 177546041:746772553440468992 1048122744:746758954806554624 784790670:746738037489549316 178718431:746354942324023296 220298298:746326335656599553
742027452386578434	https://t.co/WRbVOU2aew	726492015085666304:753342096958976001 722102719738212353:749500017799462912 89275856:749307848291655680 1117034054:749288181544214528 1918203493:749138017269477376 2811497148:749129115534446593 2839023451:748988524259520512 578308411:748988483096682497 2769965920:748968321404502016 2489589234:748576745847136256 178633379:748465788785401856 712078414031818753:747590637894119424 241628135:747419807591600128 2657450230:747088085620502528 3223809053:747086949643587584 3331083765:747085987977781248 4039243114:747040102589792256 142792818:747033795581329408
741734556697538560	https://t.co/WKFsr02RYT	3265495321:754280312377479168 2884755062:752760404678434816 389673456:752603330891878400 3377489320:751814084442611712 3242007191:751408151673602048 738397472477839361:751180379227389952 1671005742:750942004608131072 2778973990:750811023951749121 2689080898:750641369836814336 3399414663:750408483216949248 1677021866:749831195001839616 1865076198:749830565344452608 3007535267:749735267360202753 1895130709:749673363308736512 446388897:749380785472405504 728827740:749374329155162113 1470973513:749038338322026496 1294750746:749013556360863748 1705551528:748994446218432513 2789545505:748993363924385792
741703814705774596	https://t.co/OymQpYfS6l	726492015085666304:753342190554873856 360680985:750801378331721732 1155342740:750532816086196224 1117034054:749288164112625664 2839023451:748988601518612480 2943976141:748741458899836929 2489589234:748576655757688833 743392510681227264:748221972677525504 712078414031818753:747590672903970816 241628135:747419845927510016 3332399595:747166162425942016 3331083765:747086024929583105 4039243114:747040252590710784 3223809053:746896439947706369 599025837:746895834839547905
741269907988459521	https://t.co/ChF1llyJxN	755286520525787136:755321224461365248 3265495321:754280340819054592 2159518268:751132953925812224 536535751:750925348137820160 58586994:750919737014685696 3007535267:749735290907029505 722102719738212353:749500059272802304 3342755950:749407923353313281 223746609:749193294551216129 1705551528:748994413540610048 2789545505:748993444958330880 2839023451:748988622498435072 2784160588:748977932631216128 453535841:748975076247121920 2769965920:748968243604365312 1533951470:748968210830094336 2943976141:748741460145516544 2489589234:748576629987901443
741266050545766400	https://t.co/9bmjSL2v8o	
740541356691578880	https://t.co/OEwPLoTJum	
740513364187701248	https://t.co/5O2ijTU95l	404022293:752511780543467520 96823377:752504685790109696 292714909:751824612409966594 231588678:750699224732463104 2436879980:750252837028831232 2373802384:749039742751272962 748829592819998720:748968280866578432 2943976141:748741570434772992 2489589234:748576581652746240 2313553279:747923419430162432 712078414031818753:747590967050518528 2463467822:747048628456296449 841095804:746767858407923712 92738271:746094886760366080 3438027083:745656487201017857
740233448401571840	https://t.co/oSX5xcPAVm	
740110154029518848	https://t.co/oyXgYHzl0s	
740074419125620736	https://t.co/5dclULceHg	
739071618136350720	https://t.co/Fa4N7k2gC8	910439918:749642046290300928 2489589234:748576533904752640 711544786965106690:746082440276500480 718005403162836992:746032295635648512 600178111:746021669320298497 1439747419:745171855179341832 3214546330:744298555507105792 1171815751:742837237558050818 732602133556658176:742785439443128324 2318959121:742507121338658816 1599892831:741694307745288192 2398094012:741691502657601542 85455754:741687455154343940 2718856583:741668281661161474 3317530613:741556250585006081 598509641:741496601680678912 3249607015:741402903064154112 3090608857:741232510085017600
737581506504228865	https://t.co/tUPPctkWkR	3399414663:750408586040320000 734452283300323332:750384434105442309 741312924250181632:749667503488598016 722102719738212353:749500182522388481 1109810550:749254735451000832 2489589234:748576511792390144 3729928276:746113877063139329 3098044145:745227796826316800 1439747419:745171542997245952 2318959121:742507133766340608 284953242:742321613685694464 3161366675:741997345018118144 2845901416:741849797733154816 85455754:741687519595663360 475798046:741527034883543044 241549446:740565291516624896 2225648917:740514157162835968 388967159:740148922258235392
737366453863714816	https://t.co/hGFAOGIRsg	1571925474:754622217158144000 2489589234:748576500459409409 92738271:746096451005063169 1439747419:745171481244504064 466929826:744972683322892288 2318959121:742507144658976768 3161366675:741997361321414657 2463467822:741740865446510592 2398094012:741691604969259008 85455754:741687526910513152 2447387569:741668460250431488 414461405:741284122803343360 2225648917:740514169083035648 314368065:738918874725371904 1338461960:738783071927865344 1604269400:738434078949683201 956890862:738340043928936450 388464828:738092149397458944
